,title,url,publishedAt,VADER score
1200,The next Total War: Warhammer 3 update will let your dwarves play tall by delving greedily and deep,https://www.rockpapershotgun.com/the-next-total-war-warhammer-3-update-will-let-your-dwarves-play-tall-by-delving-greedily-and-deep,2024-08-16,0.0
1201,9 hidden Google Pixel features for smarter calling,https://www.computerworld.com/article/1613551/google-pixel-phone-calling-features.html,2024-08-16,0.0
1202,Nifty's 4% YoY Q1 PAT growth surpasses Motilal's estimates. Adani Ports and four others see FY25 earnings upgrades,https://economictimes.indiatimes.com/markets/stocks/news/niftys-4-yoy-q1-pat-growth-surpasses-motilals-estimates-adani-ports-and-four-others-see-fy25-earnings-upgrades/articleshow/112565327.cms,2024-08-16,0.0
1203,Foreigners turn short Indian shares for first time in two months,https://economictimes.indiatimes.com/markets/stocks/news/foreigners-turn-short-indian-shares-for-first-time-in-two-months/articleshow/112565046.cms,2024-08-16,0.0
1204,There will be some cannibalisation of existing Thar with Roxx version: M&M,https://economictimes.indiatimes.com/markets/expert-view/there-will-be-some-cannibalisation-of-existing-thar-with-roxx-version-mm/articleshow/112564541.cms,2024-08-16,0.0
1205,CA Rudramurthy explains why Vedanta is his top pick in metal pack,https://economictimes.indiatimes.com/markets/expert-view/ca-rudramurthy-explains-why-vedanta-is-his-top-pick-in-metal-pack/articleshow/112564222.cms,2024-08-16,0.0
1206,"There is going to be a lot of pressure — and soon — for the Patriots to play Drake Maye, and other thoughts",https://www.bostonglobe.com/2024/08/16/sports/shaughnessy-patriots-drake-maye/,2024-08-16,0.0
1207,One of India’s largest plastic recyclers has a new PET project. Investors love it.,https://www.livemint.com/companies/news/ganesha-ecosphere-share-price-pet-waste-recycling-r-pet-plastic-recycling-textile-industry-fmcg-epr-norms-esg-11723739797509.html,2024-08-16,0.0
1208,5 Best Whole-body Deodorants for Scented Security in 2024,https://www.fashionbeans.com/article/best-whole-body-deodorants/,2024-08-16,0.0
1209,TONcoin: The Explosive Surge and Factors Behind It,https://economictimes.indiatimes.com/markets/cryptocurrency/toncoin-the-explosive-surge-and-factors-behind-it/articleshow/112563534.cms,2024-08-16,0.0
1210,"Global rally, DII buying: Reasons why BSE Sensex jumped 1,000 pts on Aug 16",https://www.business-standard.com/markets/news/global-rally-dii-buying-reasons-why-bse-sensex-jumped-1-000-pts-on-aug-16-124081600915_1.html,2024-08-16,0.0
1211,"Sensex surges past 80,000 mark as market rallies on Fed rate cut hopes",https://www.thehindubusinessline.com/markets/sensex-surges-past-80000-mark-as-market-rallies-on-fed-rate-cut-hopes/article68531829.ece,2024-08-16,0.0
1212,Sensex soars 968 pts; European mkt opens higher,https://www.business-standard.com/markets/capital-market-news/sensex-soars-968-pts-european-mkt-opens-higher-124081600953_1.html,2024-08-16,0.0
1213,Persistent Systems Ltd up for third straight session,https://www.business-standard.com/markets/capital-market-news/persistent-systems-ltd-up-for-third-straight-session-124081600923_1.html,2024-08-16,0.0
1214,Wipro Ltd gains for third straight session,https://www.business-standard.com/markets/capital-market-news/wipro-ltd-gains-for-third-straight-session-124081600920_1.html,2024-08-16,0.0
1215,"Mahindra & Mahindra Ltd soars 2.73%, rises for third straight session",https://www.business-standard.com/markets/capital-market-news/mahindra-mahindra-ltd-soars-2-73-rises-for-third-straight-session-124081600919_1.html,2024-08-16,0.0
1216,"Tata Consultancy Services Ltd soars 2.47%, Gains for third straight session",https://www.business-standard.com/markets/capital-market-news/tata-consultancy-services-ltd-soars-2-47-gains-for-third-straight-session-124081600921_1.html,2024-08-16,0.0
1217,HCL Technologies Ltd gains for third consecutive session,https://www.business-standard.com/markets/capital-market-news/hcl-technologies-ltd-gains-for-third-consecutive-session-124081600922_1.html,2024-08-16,0.0
1218,Infosys Ltd up for five straight sessions,https://www.business-standard.com/markets/capital-market-news/infosys-ltd-up-for-five-straight-sessions-124081600891_1.html,2024-08-16,0.0
1219,Suprajit Engineering announces Rs 112 crore share buyback. Check record date,https://economictimes.indiatimes.com/markets/stocks/news/suprajit-engineering-announces-rs-112-crore-share-buyback-check-record-date/articleshow/112561264.cms,2024-08-16,0.0
1220,"Nifty above 24,400; media shares advance; VIX drops 5.87%",https://www.business-standard.com/markets/capital-market-news/nifty-above-24-400-media-shares-advance-vix-drops-5-87-124081600873_1.html,2024-08-16,0.0
1221,Bounteous.com: Moderate All the Content: Establishing Workflows in Drupal 10,https://www.bounteous.com/insights/2023/06/22/moderate-all-content-establishing-workflows-drupal-10/,2024-08-16,0.0
1222,Does multibagger Nifty TRI triple wealth every decade? Here's the track record,https://m.economictimes.com/markets/stocks/news/does-multibagger-nifty-tri-triple-wealth-every-decade-heres-the-track-record/nifty-track-record/slideshow/112560358.cms,2024-08-16,0.0
1223,Broader market outperforms; realty shares in demand,https://www.business-standard.com/markets/capital-market-news/broader-market-outperforms-realty-shares-in-demand-124081600811_1.html,2024-08-16,0.0
1224,Stock market update: Stocks that hit 52-week lows on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/112559061.cms,2024-08-16,0.0
1225,Stock market update: Nifty Auto index advances 0.75% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-advances-0-75-in-an-upbeat-market/articleshow/112558911.cms,2024-08-16,0.0
1226,Stock market update: FMCG stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fmcg-stocks-up-as-market-rises/articleshow/112558773.cms,2024-08-16,0.0
1227,"Bank Nifty prediction today – Aug 16, 2024: Index can see a rebound",https://www.thehindubusinessline.com/portfolio/technical-analysis/bank-nifty-prediction-today-aug-16-2024-index-can-see-a-rebound/article68531549.ece,2024-08-16,0.0
1228,Stock market update: Nifty Bank index advances 0.45% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-advances-0-45-in-an-upbeat-market/articleshow/112558651.cms,2024-08-16,0.0
1229,Stock market update: Stocks that hit 52-week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/112558519.cms,2024-08-16,0.0
1230,"Technology shares in demand; Nifty IT index rises 2%, TCS nears record high",https://www.business-standard.com/markets/news/technology-shares-in-demand-nifty-it-index-up-2-tcs-nears-record-high-124081600615_1.html,2024-08-16,0.0
1231,Sensex rises! But these stocks are down 5% or more on BSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-rises-but-these-stocks-are-down-5-or-more-on-bse/articleshow/112558265.cms,2024-08-16,0.0
1232,Share market update: Most active stocks on D-Street today in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-on-d-street-today-in-terms-of-volume/articleshow/112558113.cms,2024-08-16,0.0
1233,"Nifty prediction today – Aug 16, 2024: Index might see a marginal drop before a rally",https://www.thehindubusinessline.com/portfolio/technical-analysis/nifty-prediction-today-aug-16-2024-index-might-see-a-marginal-drop-before-a-rally/article68531513.ece,2024-08-16,0.0
1234,Stock market update: Fertilisers stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-rises/articleshow/112558024.cms,2024-08-16,0.0
1235,Stock market update: Nifty Realty index advances 1.68% in an upbeat market,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-advances-1-68-in-an-upbeat-market/articleshow/112557936.cms,2024-08-16,0.0
1236,Indices pare some gains; IT shares rally for 5th day,https://www.business-standard.com/markets/capital-market-news/indices-pare-some-gains-it-shares-rally-for-5th-day-124081600667_1.html,2024-08-16,0.0
1237,Rupee remains flat at 83.94 against US dollar in early trade today,https://www.business-standard.com/finance/news/rupee-remains-flat-at-83-94-against-us-dollar-in-early-trade-today-124081600406_1.html,2024-08-16,0.0
1238,Rupee turns flat at 83.94 against US dollar in early trade,https://economictimes.indiatimes.com/markets/forex/rupee-turns-flat-at-83-94-against-us-dollar-in-early-trade/articleshow/112557775.cms,2024-08-16,0.0
1239,Stock market update: Power stocks up as market rises,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-rises/articleshow/112557753.cms,2024-08-16,0.0
1240,These airports make passengers walk the longest distances — sometimes more than two miles to your departure gate,https://nypost.com/2024/08/17/lifestyle/the-us-airports-with-the-longest-walking-distances-to-your-gate/,2024-08-17,0.0
1241,The AES Corporation (AES): Why Are Hedge Funds Bullish on This Defensive Stock Now?,https://finance.yahoo.com/news/aes-corporation-aes-why-hedge-192659057.html,2024-08-17,0.0
1242,Target Corporation (TGT): Hedge Funds Are Bullish on This Defensive Stock Now,https://finance.yahoo.com/news/target-corporation-tgt-hedge-funds-192523377.html,2024-08-17,0.0
1243,"Merck & Co., Inc. (MRK): The Best Defensive Stock Now According to Hedge Funds?",https://finance.yahoo.com/news/merck-co-inc-mrk-best-192130778.html,2024-08-17,0.0
1244,Is Performance Food Group Company (PFGC) the Best Defensive Stock to Buy Now?,https://finance.yahoo.com/news/performance-food-group-company-pfgc-184539001.html,2024-08-17,0.0
1245,Toothpaste Null-Terminator,https://dunkels.com/adam/sentinel-toothpaste/,2024-08-17,0.0
1246,"The New Sonos App Is So Bad, the Company Might Bring Back the Old One",https://www.wired.com/story/new-sonos-app-is-bad-company-considers-bringing-back-the-old-one/,2024-08-17,0.0
1247,F&O Tracker: Nifty futures gear up for a rally,https://www.thehindubusinessline.com/portfolio/commodity-analysis/fo-tracker-nifty-futures-gear-up-for-a-rally/article68533247.ece,2024-08-17,0.0
1248,Here’s what’s new in Safari on iPhone and iPad in iOS 18,https://www.cultofmac.com/how-to/new-safari-features,2024-08-17,0.0
1249,Index Outlook: Benchmark indices get a breather,https://www.thehindubusinessline.com/portfolio/technical-analysis/index-outlook-benchmark-indices-get-a-breather/article68535765.ece,2024-08-17,0.0
1250,Nifty may test resistance in range-bound market; investors must guard profits and stay stock-specific,https://economictimes.indiatimes.com/markets/stocks/news/nifty-may-test-resistance-in-range-bound-market-investors-must-guard-profits-and-stay-stock-specific/articleshow/112589738.cms,2024-08-17,0.0
1251,Nifty and Bank Nifty Prediction for the week 19 Aug’24 to 23 Aug’24 by BL GURU,https://www.thehindubusinessline.com/multimedia/video/nifty-and-bank-nifty-prediction-for-the-week-19-aug24-to-23-aug24-by-bl-guru/article68536183.ece,2024-08-17,0.0
1252,"FPIs remain net sellers at Rs 21,201 crore in first fortnight of August. Here’s why",https://economictimes.indiatimes.com/markets/stocks/news/fpis-remain-net-sellers-at-rs-21201-crore-in-first-fortnight-of-august-heres-why/articleshow/112589046.cms,2024-08-17,0.0
1253,"IT sector poised for new highs; Infosys, TCS to lead strong rally: Rajesh Palviya, Axis Securities",https://economictimes.indiatimes.com/markets/expert-view/it-sector-poised-for-new-highs-infosys-tcs-to-lead-strong-rally-rajesh-palviya-axis-securities/articleshow/112588319.cms,2024-08-17,0.0
1254,"Block deals worth over Rs 8,364 crore this week. Suzlon Energy, Firstcry, Infosys among stocks with major action",https://economictimes.indiatimes.com/markets/stocks/news/block-deals-worth-over-rs-8364-crore-this-week-suzlon-energy-firstcry-infosys-among-stocks-with-major-action/articleshow/112588213.cms,2024-08-17,0.0
1255,Q1 review: A sub 5% Nifty PAT growth earns 2% FY25 earnings downgrade from this brokerage,https://economictimes.indiatimes.com/markets/stocks/news/q1-review-a-sub-5-nifty-pat-growth-earns-2-fy25-earnings-downgrade-from-this-brokerage/articleshow/112586830.cms,2024-08-17,0.0
1256,Bike Touring Gear List: Everything I Carry After 12 Years Around The World,https://www.cyclingabout.com/bike-touring-gear-list-around-the-world/,2024-08-17,0.0
1257,Weekly market trends: Sectors in focus & outlook,https://economictimes.indiatimes.com/markets/stocks/news/weekly-market-trends-sectors-in-focus-outlook/articleshow/112584912.cms,2024-08-17,0.0
1258,"F&O Talk | Nifty Bank can rally up to 52,300 in short-term, hurdle at 50,800-50,900: Sudeep Shah of SBI Securities",https://economictimes.indiatimes.com/markets/expert-view/fo-talk-nifty-bank-can-rally-up-to-52300-in-short-term-hurdle-at-50800-50900-sudeep-shah-of-sbi-securities/articleshow/112584406.cms,2024-08-17,0.0
1259,Rush is a Nifty Android App to Look Up Song Lyrics like Spotify,https://news.itsfoss.com/rush/,2024-08-17,0.0
1260,43 smallcap stocks post double-digit weekly gains amid market consolidation,https://economictimes.indiatimes.com/markets/stocks/news/43-smallcap-stocks-post-double-digit-weekly-gains-amid-market-consolidation/articleshow/112583229.cms,2024-08-17,0.0
1261,India Inc: Key takeaways from Q1 results season,https://economictimes.indiatimes.com/markets/commodities/news/india-inc-key-takeaways-from-q1-results-season/articleshow/112582697.cms,2024-08-17,0.0
1262,"Dr Reddy's Laboratories, TCS top stocks to buy post June quarter results: Siddhartha Khemka",https://economictimes.indiatimes.com/markets/stocks/news/dr-reddys-laboratories-tcs-top-stocks-to-buy-post-june-quarter-results-siddhartha-khemka/articleshow/112581031.cms,2024-08-17,0.0
1263,Mahindra Thar Roxx Review: Taking Challenge To Mid-Size SUVs,https://www.ndtv.com/auto/mahindra-thar-roxx-first-drive-review-emerges-as-potential-compact-suv-challenger-6355471,2024-08-17,0.0
1264,"Robust growth ignites rally in new-age stocks, 45% gains made in 6 months",https://economictimes.indiatimes.com/markets/stocks/news/robust-growth-ignites-rally-in-new-age-stocks/articleshow/112582588.cms,2024-08-17,0.0
1265,"Robust growth ignites rally in new-age stocks, 45% gains made in 6 months",https://economictimes.indiatimes.com/markets/stocks/news/robust-growth-ignites-rally-in-new-age-stocks/articleshow/112581449.cms,2024-08-17,0.0
1266,"Read my lipstick, beauty is equity: What Warren Buffett’s investment in a beauty company foretells about the economy",https://economictimes.indiatimes.com/markets/stocks/news/read-my-lipstick-beauty-is-equity-what-warren-buffetts-investment-in-a-beauty-company-foretells-about-the-economy/articleshow/112581010.cms,2024-08-17,0.0
1267,2025 Mercedes-Maybach S 680 Edition Nordic Glow has a long name for a short run of cars,https://www.autoblog.com/2024/08/16/2025-mercedes-maybach-s680-edition-nordic-glow-reveal-pebble-beach-monterey/,2024-08-17,0.0
1268,This CNC-Machined Titanium Razor will probably be the last razor you’ll ever want to buy,https://www.yankodesign.com/2024/08/16/this-cnc-machined-titanium-razor-will-probably-be-the-last-razor-youll-ever-want-to-buy/,2024-08-17,0.0
1269,Can a Rust binary use incompatible versions of the same library?,https://github.com/brannondorsey/rust-incompatible-transitive-dependencies,2024-08-18,0.0
1270,"Ron 'Buck Shot' Barge, longtime Calgary children's TV star, dies at 87",https://www.cbc.ca/news/canada/calgary/calgary-ron-barge-buck-shot-dies-1.7297836,2024-08-18,0.0
1271,Google Pixel 9 Pro XL vs. Samsung Galaxy S24 Ultra: Which big phone wins?,https://www.digitaltrends.com/mobile/google-pixel-9-pro-xl-vs-samsung-galaxy-s24-ultra/,2024-08-18,0.0
1272,Diversify mutual funds portfolio away from recent high performers,https://www.business-standard.com/markets/news/diversify-mutual-funds-portfolio-away-from-recent-high-performers-124081800579_1.html,2024-08-18,0.0
1273,"Inox Wind, Jubilant Foodworks, Voltas: 3 stocks that outperformed in the week ending August 16",https://www.thehindubusinessline.com/portfolio/inox-wind-jubilant-foodworks-voltas-3-stocks-that-outperformed-in-the-week-ending-august-16/article68539379.ece,2024-08-18,0.0
1274,Machine Yearning Announced For Release On Mobile,https://bleedingcool.com/games/machine-yearning-announced-for-release-on-mobile/,2024-08-18,0.0
1275,The app for taking better photos — with no AI,https://www.theverge.com/2024/8/18/24222043/halide-process-zero-google-gemini-podcast-installer,2024-08-18,0.0
1276,Nifty India Financials ETF (NYSEARCA:INDF) Trading 1% Higher,https://www.etfdailynews.com/2024/08/18/nifty-india-financials-etf-nysearcaindf-trading-1-higher/,2024-08-18,0.0
1277,"China's new Hygon C86-7490: based on AMD Zen 1, custom CPU with 64C/128T, DDR5, SP5 socket",https://www.tweaktown.com/news/99979/chinas-new-hygon-c86-7490-based-on-amd-zen-1-custom-cpu-with-64c-128t-ddr5-sp5-socket/index.html,2024-08-18,0.0
1278,"​Market Trading Guide: Tata Steel, Kotak Mahindra Bank among 8 stock recommendations for Monday",https://m.economictimes.com/markets/stocks/news/market-trading-guide-tata-steel-kotak-mahindra-bank-among-8-stock-recommendations-for-monday/stock-ideas/slideshow/112602613.cms,2024-08-18,0.0
1279,Balrampur Chini among Rupak De's top 3 stock ideas for the week,https://economictimes.indiatimes.com/markets/stocks/news/balrampur-chini-among-rupak-des-top-3-stock-ideas-for-the-week/articleshow/112602326.cms,2024-08-18,0.0
1280,Ahead of Market: 10 things that will decide stock action on Monday,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-monday/articleshow/112602189.cms,2024-08-18,0.0
1281,10 new mutual funds to open for subscription this week,https://m.economictimes.com/markets/stocks/news/10-new-mutual-funds-to-open-for-subscription-this-week/new-offerings/slideshow/112602250.cms,2024-08-18,0.0
1282,How ETFs are an effective vehicle for positional trader as well as investors,https://economictimes.indiatimes.com/markets/stocks/news/how-etfs-are-an-effective-vehicle-for-positional-trader-as-well-as-investors/articleshow/112602117.cms,2024-08-18,0.0
1283,TV Q&A: Going behind ‘The Muppet Show’ music scenes,https://www.bostonherald.com/2024/08/18/tv-qa-going-behind-the-muppet-show-music-scenes/,2024-08-18,0.0
1284,"Markets to take cues from global trends, FII trading activity: Analysts",https://www.business-standard.com/markets/news/markets-to-take-cues-from-global-trends-fii-trading-activity-analysts-124081800079_1.html,2024-08-18,0.0
1285,"ReNew Q1 profit falls 87%, shares slip 6% on Nasdaq",https://economictimes.indiatimes.com/markets/stocks/earnings/renew-q1-profit-falls-87-shares-slip-6-on-nasdaq/articleshow/112600947.cms,2024-08-18,0.0
1286,"Jackson Hole, FII action, IPOs and 5 more factors to impact D-Street movement this week",https://economictimes.indiatimes.com/markets/stocks/news/jackson-hole-fii-action-ipos-and-5-more-factors-to-impact-d-street-movement-this-week/articleshow/112600592.cms,2024-08-18,0.0
1287,ETMarkets PMS Talk: How this fund manager gave over 60% return to HNI investors in 1 year using eQGP approach,https://economictimes.indiatimes.com/markets/expert-view/etmarkets-pms-talk-how-this-fund-manager-gave-over-60-return-to-hni-investors-in-1-year-using-eqgp-approach/articleshow/112609138.cms,2024-08-18,0.0
1288,"Mac Jones throws for two touchdowns, draws praise for composure following preseason start for Jaguars",https://www.bostonglobe.com/2024/08/17/sports/nfl-jaguars-mac-jones/,2024-08-18,0.0
1289,Black Myth: Wukong - All Spirit Locations Guide,https://www.gamespot.com/gallery/black-myth-wukong-spirits-guide/2900-5705/,2024-08-19,0.0
1290,What's With The 'J.D. Vance Jizz Cups' And Are They Real? The 'Full Family Kit' Meme Explained,https://knowyourmeme.com/editorials/guides/whats-with-the-jd-vance-jizz-cups-and-are-they-real-the-full-family-kit-meme-explained,2024-08-19,0.0
1291,"Passive multicap funds: Low cost, broad exposure without fund manager risk",https://www.business-standard.com/finance/personal-finance/passive-multicap-funds-low-cost-broad-exposure-without-fund-manager-risk-124081900765_1.html,2024-08-19,0.0
1292,"Best iPhone Game Updates: ‘Disney Speedstom’, ‘Wuthering Waves’, ‘Gardenscapes’, ‘Squad Busters’, and More",https://toucharcade.com/2024/08/19/wuthering-waves-patch-notes-disney-speedstorm-new-update-squad-busters-version/,2024-08-19,0.0
1293,Ahead of Market: 10 things that will decide stock action on Tuesday,https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-action-on-tuesday/articleshow/112632689.cms,2024-08-19,0.0
1294,"Tata Consumer Products closes Rs 3,000-crore rights issue",https://economictimes.indiatimes.com/markets/stocks/news/tata-consumer-products-closes-rs-3000-crore-rights-issue/articleshow/112632089.cms,2024-08-19,0.0
1295,"Overlooked MLB players from each division having terrific 2024 seasons: Austin Wells, Mark Vientos and more",https://www.cbssports.com/mlb/news/overlooked-mlb-players-from-each-division-having-terrific-2024-seasons-austin-wells-mark-vientos-and-more/,2024-08-19,0.0
1296,7 Oyster Sauce Substitutes + 3 Facts,https://domesticfits.com/substitutes-for-oyster-sauce/,2024-08-19,0.0
1297,Tepid top line starts to reflect on India Inc's profit growth: Analysts,https://www.business-standard.com/markets/news/tepid-top-line-starts-to-reflect-on-india-inc-s-profit-growth-analysts-124081900618_1.html,2024-08-19,0.0
1298,IndusInd Bank gets RBI nod to set up mutual fund asset management business,https://economictimes.indiatimes.com/markets/stocks/news/indusind-bank-gets-rbi-nod-to-set-up-mutual-fund-asset-management-business/articleshow/112631475.cms,2024-08-19,0.0
1299,LIC sells stake in Hindustan Copper for Rs 447 cr,https://economictimes.indiatimes.com/markets/stocks/news/lic-sells-stake-in-hindustan-copper-for-rs-447-cr/articleshow/112631605.cms,2024-08-19,0.0
1300,Your ultimate guide to out-of-home marketing (OOH),https://www.optimizely.com/insights/blog/ooh-marketing/,2024-08-19,0.0
1301,Tech View: Nifty charts signal more consolidation ahead. Here’s how to trade on Tuesday,https://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty-charts-signal-more-consolidation-ahead-heres-how-to-trade-on-tuesday/articleshow/112630818.cms,2024-08-19,0.0
1302,"RBI sold net $2.11 bln in spot forex market in June, bulletin shows",https://economictimes.indiatimes.com/markets/forex/rbi-sold-net-2-11-bln-in-spot-forex-market-in-june-bulletin-shows/articleshow/112630387.cms,2024-08-19,0.0
1303,Aemulo NFC emulation jailbreak tweak moves to Havoc repository to expand payment options,https://www.idownloadblog.com/2024/08/19/aemulo-moves-to-havoc/,2024-08-19,0.0
1304,Stock market update: Sugar stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-sugar-stocks-up-as-market-falls/articleshow/112629673.cms,2024-08-19,0.0
1305,Stock market update: Stocks that hit 52-week lows on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse-in-todays-trade/articleshow/112629395.cms,2024-08-19,0.0
1306,Stock market update: Nifty IT index advances 0.88%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-it-index-advances-0-88/articleshow/112629307.cms,2024-08-19,0.0
1307,Stock market update: Nifty Bank index falls 0.29%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-bank-index-falls-0-29/articleshow/112629183.cms,2024-08-19,0.0
1308,"Benchmarks end almost flat, Nifty holds 24,570",https://www.business-standard.com/markets/capital-market-news/benchmarks-end-almost-flat-nifty-holds-24-570-124081900661_1.html,2024-08-19,0.0
1309,Antfin Singapore to sell Zomato shares worth $408 million via block deal: Report,https://economictimes.indiatimes.com/markets/stocks/news/antfin-singapore-to-sell-zomato-shares-worth-408-million-via-block-deal-report/articleshow/112629087.cms,2024-08-19,0.0
1310,Stock market update: Nifty Pharma index advances 0.59%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-pharma-index-advances-0-59/articleshow/112629078.cms,2024-08-19,0.0
1311,Stock market update: Stocks that hit 52-week highs on NSE in today's trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/112628953.cms,2024-08-19,0.0
1312,Stock market update: Mining stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/112628840.cms,2024-08-19,0.0
1313,Stock market update: Power stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-power-stocks-up-as-market-falls/articleshow/112628745.cms,2024-08-19,0.0
1314,Stock market update: Nifty Realty index advances 0.15%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-realty-index-advances-0-15/articleshow/112628606.cms,2024-08-19,0.0
1315,"Gainers & Losers: Unicommerce, Ola Electric and 4 other stocks hogged limelight on Monday",https://m.economictimes.com/markets/web-stories/gainers-amp-losers-unicommerce-ola-electric-and-4-other-stocks-hogged-limelight-on-monday/slideshow/112628532.cms,2024-08-19,0.0
1316,Nifty August futures trade at premium,https://www.business-standard.com/markets/capital-market-news/nifty-august-futures-trade-at-premium-124081900650_1.html,2024-08-19,0.0
1317,Stock market update: Fertilisers stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-fertilisers-stocks-up-as-market-falls/articleshow/112628509.cms,2024-08-19,0.0
1318,Rupee rises 8 paise to close at 83.87 against US dollar,https://www.thehindubusinessline.com/economy/rupee-rises-8-paise-to-close-at-8387-against-us-dollar/article68542527.ece,2024-08-19,0.0
1319,Stock market update: Nifty Auto index falls 0.89%,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-nifty-auto-index-falls-0-89/articleshow/112628238.cms,2024-08-19,0.0
1320,"Market Wrap: Sensex flat, Nifty nudges higher; windfall tax cut fuels energy rally",https://economictimes.indiatimes.com/markets/stocks/news/market-wrap-sensex-flat-nifty-nudges-higher-windfall-tax-cut-fuels-energy-rally/articleshow/112628111.cms,2024-08-19,0.0
1321,"Market ends flat as banking shares drag, IT and metals shine",https://www.thehindubusinessline.com/markets/stock-market-today-market-ends-flat-as-banking-shares-drag-it-and-metals-shine/article68542470.ece,2024-08-19,0.0
1322,Sensex falls! These stocks fell 5% or more in Monday's session,https://economictimes.indiatimes.com/markets/stocks/stock-watch/sensex-falls-these-stocks-fell-5-or-more-in-mondays-session/articleshow/112628103.cms,2024-08-19,0.0
1323,Around 39% equity MFs outperform respective benchmarks in July 2024. Smallcaps draw a blank: Report,https://m.economictimes.com/mf/mf-news/around-39-equity-mfs-outperform-respective-benchmarks-in-july-2024-smallcaps-draw-a-blank-report/articleshow/112627978.cms,2024-08-19,0.0
1324,Share market update: Most active stocks in today's market in terms of volume,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-in-todays-market-in-terms-of-volume/articleshow/112627909.cms,2024-08-19,0.0
1325,Share market update: Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/112627784.cms,2024-08-19,0.0
1326,Benchmarks end flat; broader mkt rallies; metal stocks shine,https://www.business-standard.com/markets/capital-market-news/benchmarks-end-flat-broader-mkt-rallies-metal-stocks-shine-124081900599_1.html,2024-08-19,0.0
1327,"What to do with Ola Electric, Unicommerce Solutions, Hindustan Zinc and 3 other stocks? Religare Broking's Ravi Singh decodes",https://economictimes.indiatimes.com/markets/expert-view/what-to-do-with-ola-electric-unicommerce-solutions-hindustan-zinc-and-3-other-stocks-religare-brokings-ravi-singh-decodes/articleshow/112626103.cms,2024-08-19,0.0
1328,"Sensex, Nifty show modest gains in mid-day trading",https://www.thehindubusinessline.com/markets/sensex-nifty-show-modest-gains-in-mid-day-trading/article68542146.ece,2024-08-19,0.0
1329,Indices turn rangebound; auto stocks under pressure,https://www.business-standard.com/markets/capital-market-news/indices-turn-rangebound-auto-stocks-under-pressure-124081900509_1.html,2024-08-19,0.0
1330,Don’t be a blind bull in this market; 2 FMCG stocks to buy now: Aditya Arora,https://economictimes.indiatimes.com/markets/expert-view/dont-be-a-blind-bull-in-this-market-2-fmcg-stocks-to-buy-now-aditya-arora/articleshow/112624757.cms,2024-08-19,0.0
1331,Three steps to ensure you have enough money when you need it,https://www.livemint.com/money/personal-finance/savings-investments-health-insurance-emergency-fund-mutual-funds-sip-term-plan-retirement-planning-11723961604560.html,2024-08-19,0.0
1332,"Caplin Point shares jump 15%, hit 52 week high. Here's why",https://economictimes.indiatimes.com/markets/stocks/news/caplin-point-shares-jump-15-hit-52-week-high-heres-why/articleshow/112624790.cms,2024-08-19,0.0
